vref,alignment_score,co-occurrence_count,translation_score,alignment_count,avg_aligned,jac_sim,match_counts,encoding_dist,total_score
MAT 9:11,0.04562,3144.0,0.3303,550.5,0.4922,0.3374,1152.0,0.5506340341482036,0.31133141623274363
MAT 9:12,0.05215,1860.0,0.2925,214.0,0.558,0.2085,739.0,0.7388295796841031,0.2639828291598919
MAT 9:13,0.03946,1213.0,0.241,148.2,0.657,0.1437,513.5,0.8162900713425941,0.2457328748559855
MAT 9:14,0.0514,2148.0,0.3223,385.0,0.4907,0.3325,923.5,0.53219902910825,0.31258412703857963
MAT 9:15,0.0293,1362.0,0.1864,276.8,0.4675,0.1678,583.0,0.7790707940278024,0.20706715385261207
MAT 9:16,0.05383,2116.0,0.1952,235.0,0.451,0.316,851.0,0.7184216783230409,0.24603971259139254
MAT 9:17,0.053,1734.0,0.2615,156.0,0.481,0.2434,629.0,0.7617254488742257,0.24675556054968015
MAT 9:18,0.05185,1464.0,0.1709,317.8,0.4443,0.1494,565.5,0.7259463549658102,0.20922334505709816
MAT 9:19,0.3079,5560.0,0.2593,619.5,0.417,0.4285,2198.0,0.48562107352089867,0.3631604253610644
MAT 9:20,0.0508,3160.0,0.3093,431.0,0.642,0.306,1115.0,0.5942755276476487,0.32569564274382073
MAT 9:21,0.2006,2846.0,0.1406,392.2,0.3555,0.2153,1017.5,0.7171217026614972,0.22843608727648163
MAT 9:22,0.0749,2674.0,0.194,442.5,0.479,0.2278,1007.5,0.640962557544217,0.2531710676470892
MAT 9:23,0.05157,3224.0,0.1996,338.8,0.453,0.2725,1194.0,0.6595841259211848,0.25135112946273847
MAT 9:24,0.0918,3674.0,0.1583,552.0,0.4116,0.2927,1382.0,0.7559196621416318,0.22840921321662266
MAT 9:25,0.1262,2304.0,0.2372,340.0,0.523,0.1738,851.0,0.6341276081582858,0.27234719256729223
MAT 9:26,0.0962,3756.0,0.143,324.8,0.3286,0.1844,1294.0,0.7543737107917486,0.19005638036622047
MAT 9:27,0.04855,2650.0,0.3643,346.2,0.6367,0.3496,1012.0,0.5164167929968732,0.3549767033532566
MAT 9:28,0.06696,2608.0,0.1818,398.2,0.4832,0.2151,989.5,0.7334629842149137,0.23285450249362644
MAT 9:29,0.0897,3260.0,0.2676,640.5,0.4856,0.275,1236.0,0.6138676981923353,0.2850267575168422
MAT 9:30,0.1445,2516.0,0.2208,276.8,0.4387,0.1636,900.5,0.7547522359330462,0.233396025282692
MAT 9:31,0.1282,2320.0,0.1698,348.2,0.352,0.1388,779.5,0.7211362320468403,0.20525104335168662
MAT 9:32,0.1266,2039.0,0.2179,201.1,0.4146,0.1619,701.0,0.8999848871140574,0.19649061655407477
MAT 9:33,0.0517,2956.0,0.2167,285.0,0.5015,0.2217,1061.0,0.6325341935267306,0.25794309047029734
MAT 9:34,0.1554,1358.0,0.3457,274.2,0.524,0.3186,866.5,0.5835082184693141,0.33134973454535677
MAT 9:35,0.05212,1753.0,0.2546,354.8,0.4612,0.2008,718.5,0.5842297883994719,0.2617988948850383
MAT 9:36,0.0964,2082.0,0.2307,347.5,0.4385,0.1886,805.0,0.8365618285451923,0.21633992866549967
MAT 9:37,0.03412,2546.0,0.2615,443.5,0.4326,0.2524,1006.0,0.6795087145524183,0.24485958189274448
MAT 10:1,0.0623,1791.0,0.3142,325.0,0.632,0.2284,717.5,0.6117095360348622,0.3103997225630896
MAT 10:2,0.02844,1894.0,0.4282,252.0,0.5405,0.4263,829.5,0.4599315457587414,0.3666133434280987
MAT 10:5,0.0391,1683.0,0.1929,297.2,0.4783,0.1714,652.0,0.643142445605812,0.23472098997416288
MAT 10:6,0.09845,3020.0,0.2429,169.0,0.4683,0.2153,1068.0,0.780641787204447,0.2391948465660319
MAT 10:7,0.2052,2860.0,0.1643,180.2,0.514,0.1774,1030.0,0.775102252562551,0.24903755686073895
MAT 10:8,0.06476,126.0,0.2705,27.64,0.5874,0.1556,33.38,0.6901186143531688,0.2652121724709336
MAT 10:9,0.05402,2336.0,0.1434,295.5,0.2654,0.1616,816.0,0.8360788908464653,0.14847293052651736
MAT 10:11,0.05032,658.0,0.1766,97.56,0.3965,0.11554,390.8,0.7941040183636817,0.1824390270799988
MAT 10:12,0.1465,3922.0,0.2482,225.6,0.3328,0.2448,1487.0,0.6235688059012098,0.25603753847110033
MAT 10:13,0.08344,3566.0,0.1646,474.2,0.3184,0.2078,1236.0,0.7995844163422886,0.18536339358938608
MAT 10:14,0.03308,1390.0,0.2448,233.0,0.4485,0.1902,535.0,0.6096614844425297,0.24586819901391635
MAT 10:15,0.05188,2426.0,0.3635,303.5,0.5566,0.323,828.5,0.5329742698294324,0.33249121375197777
MAT 10:16,0.0487,1712.0,0.3142,326.0,0.552,0.2947,651.5,0.667818856394439,0.29363929338187433
MAT 10:17,0.1442,2818.0,0.1802,408.5,0.4607,0.2275,1064.0,0.7091169328222665,0.25016667015230404
MAT 10:18,0.04523,2814.0,0.1312,376.5,0.2903,0.2119,1196.0,0.7238150808606408,0.18234506222352934
MAT 10:19,0.0752,1955.0,0.2065,250.0,0.452,0.1492,681.0,0.7633530267662955,0.2160492945340787
MAT 10:20,0.1293,3598.0,0.319,368.0,0.4402,0.285,1254.0,0.608324466078344,0.29730129246861103
MAT 10:21,0.09125,1545.0,0.2927,220.5,0.4749,0.1992,654.0,0.7477785104211574,0.25262164544393384
MAT 10:22,0.05255,2978.0,0.0725,231.6,0.191,0.1664,1109.0,0.7994507333159484,0.13059272502433494
MAT 10:23,0.0487,1165.0,0.1798,170.0,0.5156,0.1364,445.2,0.7105242709451431,0.2236258932734616
MAT 10:24,0.1018,1993.0,0.1309,216.1,0.3855,0.1418,884.5,0.7987086367439609,0.1863597460049791
MAT 10:25,0.04242,1867.0,0.11255,182.5,0.34,0.1367,731.0,0.8286811059644824,0.15531258757589977
MAT 10:26,0.126,1550.0,0.1089,232.5,0.416,0.12305,676.0,0.8719011254590406,0.17660759065989984
MAT 10:27,0.09,3220.0,0.1619,336.2,0.3354,0.196,1142.0,0.833240229478791,0.18111093911941958
MAT 10:28,0.08673,2440.0,0.2717,222.5,0.6064,0.1934,853.5,0.6988985644391524,0.28131956015785364
MAT 10:29,0.03226,1961.0,0.1721,412.5,0.365,0.2786,761.5,0.6082453212509217,0.23227311547142462
MAT 10:30,0.2769,4550.0,0.2441,530.5,0.4878,0.352,1673.0,0.7229945327788321,0.31674222529895485
MAT 10:31,0.1114,647.0,0.2659,243.1,0.6665,0.1377,200.1,0.820670307736479,0.2644997886035099
MAT 10:32,0.05515,2188.0,0.2737,332.8,0.4539,0.2168,909.0,0.687021242249206,0.25060270907846316
MAT 10:33,0.2156,1987.0,0.3225,433.8,0.429,0.1572,807.5,0.8061714369319706,0.25541773830205927
MAT 10:34,0.1022,1788.0,0.315,124.2,0.5303,0.0958,637.0,0.9071061240290496,0.21965598951454668
MAT 10:35,0.07733,2996.0,0.3145,331.0,0.4832,0.3335,1187.0,0.7335876618857349,0.28297094196661826
MAT 10:36,0.2273,4668.0,0.1313,464.2,0.4895,0.2817,1765.0,0.7905498473475764,0.25477339199790466
MAT 10:37,0.0974,2878.0,0.2676,353.5,0.426,0.2374,995.0,0.731847829358141,0.24760105521764547
MAT 10:38,0.1365,2504.0,0.217,320.0,0.3806,0.2023,993.0,0.6553161575875349,0.2442204675786016
MAT 10:39,0.05215,5520.0,0.1562,670.5,0.3477,0.3071,1867.0,0.6043863508643654,0.23765999299613066
MAT 10:40,0.06183,3520.0,0.1771,877.0,0.3757,0.3015,1494.0,0.5037327904641892,0.2625157914509544
MAT 10:41,0.0888,3388.0,0.3445,318.2,0.54,0.1837,1252.0,0.7887433442253461,0.2649830169448959
MAT 10:42,0.0604,1856.0,0.1603,245.2,0.3293,0.1788,777.5,0.7294441621096402,0.1908646578911234
MAT 11:1,0.0709,2122.0,0.2472,310.5,0.4617,0.1873,759.0,0.5974447803959404,0.2583577210839783
MAT 11:2,0.04813,2390.0,0.2964,390.2,0.4976,0.2854,939.0,0.6089514270976447,0.2879283317155144
MAT 11:4,0.06635,3596.0,0.2386,557.0,0.47,0.3215,1344.0,0.5897299174740792,0.2843782995030726
MAT 11:5,0.04794,1167.0,0.2673,129.5,0.565,0.1975,385.2,0.6930142995043376,0.2633624546395475
MAT 11:6,0.173,886.5,0.1815,355.2,0.593,0.1714,496.2,0.8923518397449643,0.2373967639496115
MAT 11:7,0.02287,1161.0,0.248,154.1,0.5312,0.214,482.8,0.612241242243052,0.2649892547123665
MAT 11:9,0.07007,808.5,0.2285,360.8,0.5312,0.1744,440.0,0.6465920601914135,0.2585222644581035
MAT 11:10,0.1175,1644.0,0.27,217.1,0.4304,0.1337,597.0,0.7458446109388724,0.2325777372999647
MAT 11:11,0.08167,1838.0,0.1416,257.2,0.3125,0.2412,767.5,0.6941436962699152,0.2039041124828179
MAT 11:12,0.04816,1887.0,0.237,336.5,0.342,0.2595,729.5,0.6249256072500021,0.23633015664498144
MAT 11:13,0.0854,2356.0,0.2051,281.0,0.4148,0.2532,944.0,0.6400573309352178,0.24618667337329064
MAT 11:14,0.07275,2412.0,0.1714,330.8,0.3496,0.2935,1404.0,0.6791242672935058,0.22918634719330275
MAT 11:15,0.1757,4670.0,0.232,320.2,0.5156,0.2751,1651.0,0.633776624990314,0.297994095540248
MAT 11:16,0.03174,1854.0,0.1741,181.5,0.4827,0.1572,689.0,0.7769700408612991,0.20589776183169387
MAT 11:18,0.1664,1682.0,0.3247,232.8,0.599,0.2256,643.5,0.7298579760523707,0.3068638244113479
MAT 11:19,0.03029,1415.0,0.2375,223.4,0.5483,0.2322,516.0,0.681836177056954,0.2614432665113697
MAT 11:20,0.05612,1947.0,0.2147,325.5,0.533,0.1888,729.0,0.6885765473607679,0.2490723781554494
MAT 11:21,0.04166,2019.0,0.3877,183.2,0.6714,0.424,717.0,0.5383952231339372,0.3779763237873733
MAT 11:22,0.08704,565.0,0.2617,119.5,0.459,0.2595,331.5,0.6567158928433853,0.27051766307452463
MAT 11:23,0.0562,1439.0,0.2454,105.06,0.4912,0.1881,515.0,0.7153853603217201,0.24319560622453867
MAT 11:24,0.1405,511.5,0.2322,49.4,0.4343,0.1929,232.1,0.7316618606163509,0.24506831917331573
MAT 11:25,0.04727,2042.0,0.2212,365.5,0.4365,0.2181,785.0,0.694425604608744,0.23427754101130044
MAT 11:26,0.2947,2410.0,0.1844,233.5,0.369,0.1483,828.5,0.7662285904450189,0.23751707841872627
MAT 11:27,0.03278,2164.0,0.1488,293.0,0.462,0.1826,775.0,0.7476397787285083,0.20778276113305125
MAT 11:28,0.07776,3874.0,0.386,583.0,0.492,0.284,1331.0,0.7043479944680464,0.2939228572205231
MAT 11:29,0.1003,1917.0,0.1835,298.5,0.2844,0.1609,676.0,0.7922902682681799,0.1793472340883319
MAT 11:30,0.2805,4588.0,0.165,340.0,0.4263,0.254,1682.0,0.9838811790108188,0.214643640482293
MAT 12:1,0.05826,2324.0,0.348,341.5,0.6367,0.2595,836.5,0.6287649464831709,0.3209998471717829
MAT 12:2,0.0723,2186.0,0.1775,309.0,0.337,0.1788,790.0,0.754160860045976,0.192908542873451
MAT 12:3,0.04874,2372.0,0.3274,491.8,0.581,0.3154,1025.0,0.5920609047215005,0.3194400332806508
MAT 12:4,0.05768,1436.0,0.2361,257.8,0.4502,0.1544,580.0,0.7265834936953385,0.22544081475512112
MAT 12:5,0.1065,1792.0,0.347,213.9,0.544,0.2285,765.5,0.7218676327579262,0.28941049620775106
MAT 12:6,0.0773,3326.0,0.1548,352.2,0.5576,0.2325,1161.0,0.7091238175584942,0.24990057078751832
MAT 12:7,0.05725,2614.0,0.1808,232.8,0.517,0.1929,973.5,0.7821805839191484,0.22475514504976166
MAT 12:8,0.0739,2954.0,0.1553,318.2,0.443,0.2369,1155.0,0.7398702170490316,0.22475607078240803
MAT 12:9,0.1552,3882.0,0.1298,458.5,0.382,0.2476,1648.0,0.6776734523906648,0.23596351307029986
MAT 12:10,0.0408,2226.0,0.2151,305.0,0.52,0.1967,804.5,0.7390882577780706,0.2369252563675354
MAT 12:11,0.0629,2128.0,0.171,375.5,0.3987,0.2064,796.5,0.7370656409232421,0.2107989704362335
MAT 12:12,0.057,1371.0,0.199,116.0,0.621,0.1544,500.8,0.7908987644706059,0.23978178309838352
MAT 12:13,0.084,2444.0,0.2505,374.5,0.5605,0.2734,992.5,0.5784903596999446,0.30200223337899756
MAT 12:14,0.1256,3326.0,0.2324,285.0,0.467,0.2942,1153.0,0.6477086437080872,0.27986647097639067
MAT 12:15,0.09735,3520.0,0.2112,532.0,0.5483,0.272,1287.0,0.5829665068066591,0.29349443328802827
MAT 12:16,0.196,3244.0,0.0864,592.5,0.4194,0.18,1141.0,0.9185434439424557,0.18596894080587215
MAT 12:17,0.2203,2698.0,0.2927,289.5,0.4307,0.3455,1051.0,0.5569377195356375,0.32338323169043887
MAT 12:18,0.0743,2772.0,0.1973,413.2,0.3228,0.1672,951.5,0.7186865943694772,0.19802210449994984
MAT 12:19,0.173,3416.0,0.2368,367.0,0.3003,0.2732,1187.0,0.8268694780683198,0.21959337440842155
MAT 12:20,0.03888,1690.0,0.1313,169.2,0.5547,0.253,648.5,0.7675188344330774,0.22844990297318724
MAT 12:21,0.1044,4380.0,0.1298,656.0,0.3772,0.2576,1595.0,0.6678390170633509,0.225787688024664
MAT 12:22,0.1161,2376.0,0.1998,415.5,0.4941,0.2112,907.5,0.6094834797430273,0.26850372959286095
MAT 12:23,0.09845,2720.0,0.1472,421.0,0.4434,0.2415,1166.0,0.7265777290080017,0.23034991912648728
MAT 12:24,0.03952,1578.0,0.2236,199.4,0.429,0.2637,682.0,0.7010884716488462,0.2376137394562797
MAT 12:25,0.03366,2384.0,0.2471,369.5,0.505,0.2045,894.0,0.7321944446318083,0.24089892663562862
MAT 12:26,0.198,1517.0,0.2786,118.06,0.4863,0.1172,555.5,0.7701749071765943,0.25460159146714634
MAT 12:27,0.046,2970.0,0.2532,436.0,0.4495,0.2544,1096.0,0.7122015351387728,0.24671094415568853
MAT 12:28,0.1531,1906.0,0.2944,289.8,0.554,0.1813,731.0,0.7990783361391692,0.26559746354297914
MAT 12:29,0.0987,1805.0,0.1384,218.4,0.3904,0.1787,670.5,0.735353463135561,0.20395868283157545
MAT 12:30,0.1436,1577.0,0.2222,397.0,0.3943,0.1771,844.5,0.7747823234482198,0.22359473237199964
MAT 12:31,0.06464,2802.0,0.285,382.8,0.4897,0.2295,999.0,0.6798186952050745,0.2666823670477162
MAT 12:33,0.06244,3238.0,0.178,318.0,0.4016,0.2312,1269.0,0.7775484735059276,0.21130292291972894
MAT 12:34,0.0525,1404.0,0.177,134.6,0.579,0.1321,531.0,0.7715613749175333,0.22607311337794328
MAT 12:35,0.12164,4200.0,0.1257,355.5,0.3079,0.2115,1434.0,0.6772880742938574,0.20656732850957757
MAT 12:36,0.04434,2206.0,0.10406,263.0,0.282,0.1755,833.5,0.8124240554785848,0.15258746279334667
MAT 12:37,0.1033,4330.0,0.2135,419.8,0.478,0.2852,1564.0,0.7538197450282532,0.2545656021345093
MAT 12:38,0.0449,3040.0,0.3328,478.0,0.548,0.346,1119.0,0.5067240717459248,0.3306955375951063
MAT 12:39,0.0798,2274.0,0.2234,387.0,0.435,0.2216,911.5,0.7920141180058453,0.22278780447124985
MAT 12:40,0.07086,1283.0,0.2129,169.5,0.4324,0.1785,533.5,0.69072970964774,0.22986322607812876
MAT 12:41,0.03122,1495.0,0.2416,281.2,0.4119,0.2126,611.5,0.7381605918685676,0.2222770989456424
MAT 12:42,0.03976,1294.0,0.1769,239.0,0.406,0.2074,519.0,0.7365264113778061,0.20915864509462648
MAT 12:43,0.03918,2021.0,0.175,181.1,0.395,0.1287,715.5,0.7761393858814738,0.18474164249246092
MAT 12:44,0.0627,2582.0,0.194,351.8,0.4072,0.2239,944.5,0.7023146197699354,0.22688225137368878
MAT 12:45,0.0656,1542.0,0.1445,137.8,0.357,0.0992,560.0,0.7572491306721852,0.17492946238793985
MAT 12:46,0.0574,2372.0,0.2323,434.8,0.558,0.258,948.0,0.5283562011420859,0.29550132657095146
MAT 12:47,0.1277,2338.0,0.2427,499.0,0.4517,0.2747,985.0,0.5793286359691072,0.285719390500001
MAT 12:48,0.1531,4200.0,0.334,737.5,0.512,0.371,1551.0,0.5422928582618982,0.34621957157019134
MAT 12:49,0.10175,4030.0,0.3494,683.5,0.572,0.3665,1482.0,0.5444432171566667,0.34928307531002073
MAT 12:50,0.1134,3210.0,0.2666,375.0,0.495,0.292,1198.0,0.6415740955389956,0.29222389408159666
MAT 13:1,0.2708,1809.0,0.1838,151.6,0.378,0.199,682.5,0.6731432397226026,0.25835817613315604
MAT 13:2,0.03906,2662.0,0.1843,374.0,0.38,0.2018,963.5,0.6563050867984932,0.21763923341449137
MAT 13:3,0.03482,3852.0,0.3203,578.5,0.5146,0.2856,1423.0,0.603020351358951,0.29483356592140225
MAT 13:5,0.3235,2104.0,0.1877,168.9,0.4268,0.1276,730.0,0.8240022197399242,0.241448492456693
MAT 13:6,0.1512,3082.0,0.2742,271.2,0.6025,0.2216,1083.0,0.8271808907353921,0.2777462752999819
MAT 13:7,0.1929,3878.0,0.2588,385.0,0.4268,0.3215,1527.0,0.6565955720366159,0.29658202660054445
MAT 13:8,0.0562,1453.0,0.332,182.6,0.5107,0.187,600.0,0.7067304067320567,0.2653730264361244
MAT 13:9,0.1772,4976.0,0.25,338.0,0.4673,0.2961,1770.0,0.6393274472821047,0.29535643764589403
MAT 13:10,0.0891,3800.0,0.2329,525.0,0.4702,0.3003,1377.0,0.5705148626062971,0.28748851766179856
MAT 13:11,0.08044,2168.0,0.1567,305.8,0.4316,0.1975,819.5,0.718743951850348,0.21742910733609902
MAT 13:12,0.0994,2510.0,0.2314,403.8,0.42,0.1614,910.0,0.8529554949255028,0.2066903947453594
MAT 13:13,0.05972,2214.0,0.1527,235.1,0.4873,0.1249,742.0,0.8678887490972731,0.18767699733890855
MAT 13:14,0.09,3030.0,0.3098,457.0,0.585,0.2568,1119.0,0.7093767704099735,0.2937616484091695
MAT 13:15,0.0765,2166.0,0.2235,198.1,0.3933,0.158,837.0,0.8440457811518782,0.19503500659175546
MAT 13:16,0.0932,2536.0,0.3176,415.5,0.6274,0.2134,969.5,0.656374095447456,0.3054802894620826
MAT 13:17,0.04675,1826.0,0.2285,241.9,0.397,0.1523,634.5,0.7444107809606567,0.20721820259877746
MAT 13:18,0.1508,2013.0,0.2145,224.4,0.4536,0.1577,928.5,0.8064228774914445,0.22268311066844423
MAT 13:19,0.03757,2516.0,0.1323,257.8,0.2742,0.1804,982.0,0.780926327273377,0.1621083992315724
MAT 13:20,0.1836,2009.0,0.1393,160.1,0.376,0.1782,902.0,0.8109832783457029,0.20696378812995356
MAT 13:21,0.0807,1636.0,0.2278,126.25,0.503,0.1349,624.0,0.8946394701860613,0.20439237148215306
MAT 13:22,0.03522,1224.0,0.2678,136.0,0.5166,0.1367,475.8,0.8528127524428749,0.21352276465712872
MAT 13:23,0.02383,1153.0,0.265,171.1,0.5356,0.1772,498.8,0.7516571674184677,0.2411129853096131
MAT 13:24,0.0725,1852.0,0.1927,330.2,0.5903,0.1813,722.5,0.6979467103931802,0.25584998295784517
MAT 13:25,0.0739,2834.0,0.2256,390.2,0.523,0.2766,1026.0,0.6967363635776603,0.2694662064248163
MAT 13:26,0.12006,3158.0,0.1823,274.0,0.594,0.2238,1129.0,0.7349378515213321,0.26744141038283825
MAT 13:27,0.04532,1645.0,0.1462,242.1,0.3542,0.1598,629.0,0.7068199596421376,0.19037902657588643
MAT 13:28,0.06143,1671.0,0.1462,295.2,0.4717,0.1526,653.5,0.7566640079128049,0.2066805910711229
MAT 13:29,0.10767,2262.0,0.2349,330.0,0.6123,0.2031,857.0,0.9350523985255049,0.23696878727884083
MAT 13:30,0.04724,2000.0,0.1667,224.9,0.3328,0.1945,761.0,0.7768327422711921,0.185583018567781
MAT 13:31,0.0694,1367.0,0.1871,316.0,0.4158,0.2368,616.5,0.6546432687922499,0.2373997823705699
MAT 13:32,0.1077,1729.0,0.1888,156.4,0.39,0.1923,727.5,0.8016123327961131,0.20925053441253597
MAT 13:33,0.08777,1551.0,0.2632,224.9,0.512,0.2988,578.5,0.6224778881818551,0.29143353507288283
MAT 13:34,0.1666,3340.0,0.2174,392.0,0.402,0.246,1334.0,0.7097018521023969,0.25501100497546786
MAT 13:35,0.0691,1044.0,0.2377,228.4,0.4924,0.1715,470.2,0.6497556022115522,0.25126854630344886
MAT 13:36,0.0377,1712.0,0.2009,251.9,0.4236,0.1688,646.0,0.6543947898245307,0.22349570708646602
MAT 13:37,0.1043,2262.0,0.1353,296.5,0.38,0.2163,953.5,0.694115003603032,0.21577536798794178
MAT 13:38,0.1254,1842.0,0.1207,182.1,0.4192,0.1918,756.5,0.7283386965531685,0.21691888977699636
MAT 13:39,0.08545,2140.0,0.2573,343.2,0.5396,0.2524,849.0,0.7807824974680857,0.2609534997074748
MAT 13:40,0.1655,1062.0,0.2625,190.2,0.672,0.1528,530.0,0.7711081968534196,0.28863462162446263
MAT 13:41,0.1011,2490.0,0.2075,306.8,0.3489,0.1698,940.0,0.7855898417146286,0.20089278042497077
MAT 13:42,0.0361,3406.0,0.2817,328.5,0.4558,0.3577,1368.0,0.5744173719033847,0.2945677099791499
MAT 13:43,0.08954,2624.0,0.2473,239.5,0.5073,0.2041,914.0,0.7332756306273214,0.25416774758286353
MAT 13:44,0.04767,2074.0,0.1857,198.0,0.4675,0.133,788.5,0.7796748621679107,0.20431264151722245
MAT 13:45,0.08075,1196.0,0.2266,125.5,0.4243,0.1772,505.8,0.7492045987431054,0.22035567896727865
MAT 13:46,0.1306,1619.0,0.2035,242.5,0.5835,0.2074,709.0,0.7732618385578262,0.2631675209841625
MAT 13:47,0.10284,2588.0,0.1384,199.2,0.4094,0.2142,910.0,0.7468150719959311,0.21310410232300292
MAT 13:48,0.06445,1894.0,0.1368,182.8,0.286,0.2319,745.0,0.6640619844978082,0.19706383558693108
MAT 13:49,0.1475,1928.0,0.2219,207.8,0.4539,0.1387,716.5,0.7500152951494986,0.23399378149148403
MAT 13:50,0.10297,3640.0,0.287,252.8,0.4507,0.3667,1343.0,0.5959824541389903,0.30586819219087075
MAT 13:51,0.0339,1548.0,0.2,634.0,0.5654,0.2285,730.5,0.7652279116746797,0.24263359131408022
MAT 13:52,0.04532,1484.0,0.1649,313.0,0.3655,0.171,637.0,0.7267116610359037,0.19476106247129257
MAT 13:53,0.11676,2100.0,0.2241,157.8,0.5293,0.1449,761.0,0.7022444741433503,0.25027800384758325
MAT 13:54,0.0346,3102.0,0.2013,422.2,0.4766,0.2421,1141.0,0.7133223974170776,0.23652187403151592
MAT 13:55,0.08563,2100.0,0.3442,381.5,0.566,0.3833,863.0,0.49694146660716854,0.354110628518942
MAT 13:56,0.1569,2796.0,0.1371,396.8,0.3284,0.2052,1166.0,0.7703756270499938,0.20390656024450352
MAT 13:57,0.0521,1944.0,0.1816,395.5,0.4644,0.2035,846.0,0.786455634964608,0.21383459907887475
MAT 13:58,0.11786,3838.0,0.1969,377.5,0.4355,0.2439,1489.0,0.708940980228357,0.24697369322778756
MAT 14:1,0.07764,2908.0,0.3315,254.2,0.55,0.2976,1038.0,0.5774790099318554,0.3192433954669662
MAT 14:2,0.0984,1423.0,0.205,321.2,0.3848,0.212,708.0,0.6321834620489761,0.2389637375005455
MAT 14:3,0.0735,2764.0,0.1826,369.5,0.3403,0.2712,1031.0,0.6357498734377273,0.2322080687675611
MAT 14:4,0.1652,1348.0,0.263,213.9,0.449,0.193,813.5,0.8274430096018993,0.23860024355149834
MAT 14:5,0.0991,3924.0,0.2678,502.5,0.4102,0.2239,1378.0,0.7211457660764959,0.24654700147083422
MAT 14:6,0.0684,2786.0,0.3237,237.1,0.5454,0.3662,957.0,0.6955295628845034,0.30747897645609396
MAT 14:7,0.09985,923.5,0.2004,294.0,0.4685,0.0705,340.2,0.9232405352957217,0.17802424603056782
MAT 14:8,0.0792,840.5,0.256,296.0,0.528,0.1578,308.5,0.7533218474990819,0.2453826298147142
MAT 14:9,0.04352,3726.0,0.1252,313.0,0.3618,0.211,1291.0,0.8601237210720375,0.16752866702904623
MAT 14:11,0.1859,3820.0,0.4329,372.0,0.569,0.3313,1481.0,0.6697445780428628,0.3573188354917602
MAT 14:12,0.06058,2472.0,0.3245,421.0,0.627,0.2546,898.5,0.6441925144239851,0.31142177351934547
MAT 14:13,0.04416,2258.0,0.2266,336.5,0.4553,0.2002,829.5,0.6689032383172915,0.238131432071197
MAT 14:14,0.08716,3770.0,0.1826,514.5,0.6123,0.2593,1339.0,0.7354412224726029,0.26897511301645377
MAT 14:15,0.03256,1939.0,0.1849,291.8,0.412,0.1664,754.0,0.680895898138743,0.2115142657133622
MAT 14:16,0.1444,2084.0,0.1462,487.5,0.3113,0.2189,856.5,0.6694613233301826,0.21745778844372224
MAT 14:17,0.04956,2019.0,0.3015,331.2,0.498,0.3208,1002.0,0.5970576734209273,0.29772334491028957
MAT 14:18,0.1439,5060.0,0.08905,583.5,0.2094,0.3027,1909.0,0.6569622164114878,0.20517478786312163
MAT 14:19,0.03894,1445.0,0.2925,162.2,0.564,0.2363,589.5,0.6268217434087022,0.28617198217840095
MAT 14:20,0.0318,1951.0,0.3936,254.2,0.508,0.3318,789.0,0.5824470339870403,0.31735683038551754
MAT 14:22,0.0829,2003.0,0.3289,280.8,0.517,0.1693,707.5,0.6721933814372268,0.2730509684887807
MAT 14:23,0.1033,1464.0,0.205,113.4,0.3948,0.11255,551.5,0.7591342296090627,0.20259348745498723
MAT 14:24,0.0862,962.5,0.1952,112.44,0.3982,0.1643,494.8,0.8235647288268194,0.1981352761956835
MAT 14:25,0.1273,2498.0,0.155,381.8,0.4492,0.1765,920.5,0.8165590683066889,0.21018975413676896
MAT 14:26,0.0756,2972.0,0.162,316.8,0.3198,0.2427,1089.0,0.7150158140418753,0.20701639155458937
MAT 14:27,0.0911,3132.0,0.2009,528.5,0.456,0.2656,1199.0,0.6845934145539126,0.2544768356631128
MAT 14:28,0.07336,2290.0,0.2712,475.2,0.4233,0.269,934.5,0.6606936151857868,0.26074243988095797
MAT 14:30,0.0741,3186.0,0.1305,246.5,0.3096,0.2344,1196.0,0.7427254874528484,0.19266444045063272
MAT 14:31,0.03885,3406.0,0.1573,465.2,0.3696,0.3057,1264.0,0.6200558244357515,0.2355101435116389
MAT 14:32,0.136,5100.0,0.3022,674.5,0.4883,0.3164,1781.0,0.7102036861294972,0.29393348438376005
MAT 14:33,0.0595,3744.0,0.2141,619.5,0.3975,0.3425,1496.0,0.6216240792527652,0.26397758010393874
MAT 14:34,0.0794,4292.0,0.2343,378.8,0.3613,0.362,1520.0,0.6416058566751258,0.26293207916308203
MAT 14:35,0.05865,2756.0,0.1047,366.5,0.3333,0.1505,950.5,0.7165707602619967,0.17763287394829647
MAT 14:36,0.1547,2566.0,0.2206,449.0,0.4932,0.203,1004.5,0.6965012600162971,0.2630883378340242
MAT 15:1,0.1614,2316.0,0.3447,407.0,0.6245,0.412,1040.0,0.4250524958340603,0.3957270600661964
MAT 15:2,0.1171,1583.0,0.297,157.2,0.5635,0.1632,565.0,0.728950356427631,0.26972266585207805
MAT 15:3,0.0569,3710.0,0.254,700.5,0.55,0.314,1389.0,0.6209004406608495,0.29420339292339726
MAT 15:4,0.11945,1998.0,0.318,381.0,0.5884,0.3032,917.5,0.6237628351020783,0.32469593596271856
